,Mycontrast.logFC,Mycontrast.AveExpr,Mycontrast.t,Mycontrast.P.Value,Mycontrast.adj.P.Val,Mycontrast.B
NEXN,-1.68749644276375,4.294468314498,-6.70160716018435,3.26587434235359e-10,1.84576471508081e-09,12.4223716294754
KCNS3,1.4279766341647,4.45694708154433,6.75545391926356,2.44631941093492e-10,1.41408410822272e-09,12.4207761648294
SNRPB,1.07145738049131,6.86540489341103,6.75478083609289,2.45518922714022e-10,1.41858962309272e-09,12.4011233700106
SYN1,2.24007386561835,0.298442553326685,6.63675204774199,4.61783013265833e-10,2.55940324705445e-09,12.398438309453
CHST2,-1.39736632488467,3.43963445115864,-6.67219463683366,3.82226440749847e-10,2.14186447745592e-09,12.3770095531482
GABRP,-5.41650250657784,5.53526646028722,-6.70724439111692,3.168742286486e-10,1.7985748494422e-09,12.362549488663
TOM1L1,1.20831307876993,5.05109384479031,6.75008650289633,2.51793828884964e-10,1.45230100429452e-09,12.3417408421007
SPOCD1,2.44613587684279,0.674403715338949,6.61559867626941,5.16818072712328e-10,2.84649152281767e-09,12.3036266498672
CLDN19,-4.87951949802573,0.418217402176868,-6.59014219112547,5.91663006779504e-10,3.22505236463985e-09,12.2992564965245
SLIT2,-1.61157296780643,4.88574255338172,-6.71196730138544,3.08956034851541e-10,1.75817042956285e-09,12.2625947773803
CTNNAL1,-1.11486409255449,4.91432703749631,-6.72056325394799,2.95041735828409e-10,1.68586734457191e-09,12.2564563654133
SAMD4A,-1.79663474568489,4.82980381900545,-6.67309081252,3.80400757123765e-10,2.13301748729539e-09,12.245956777884
ZNF233,1.25916309730184,1.14740345273051,6.60858903015485,5.36442747029699e-10,2.94596847463312e-09,12.2451714771669
C2CD4D,1.48168846603164,0.80458132250068,6.60250666785865,5.54064711377471e-10,3.03642193925227e-09,12.2338772378627
PTPRB,-1.6109516550856,5.61083486031,-6.70577868184187,3.19371977576921e-10,1.80963735232696e-09,12.2137310247552
EFS,-1.47501240444568,6.21670549369737,-6.72052626090319,2.95100272808471e-10,1.68586734457191e-09,12.1803483470367
S100A6,-1.30804186911617,8.83631208592427,-6.71009093080734,3.12078243201352e-10,1.77440694227114e-09,12.170240976726
ZDBF2,-1.49898079600412,3.35412691854356,-6.64594034417838,4.39715486357325e-10,2.4442844418624e-09,12.1652696382602
C2CD2,-1.61974046386395,5.88636589146936,-6.70597560627635,3.19035269302509e-10,1.80850633320559e-09,12.1465957487974
VGLL3,-2.01299877546566,4.61445547950443,-6.6767429733746,3.73049029377526e-10,2.09488707812641e-09,12.1446942617804
ECM2,-2.31528946861688,5.40117701118331,-6.68408673476165,3.5868735892207e-10,2.01509580559669e-09,12.1316995019642
THPO,2.53301971528283,0.0575600375440245,6.55126013691079,7.27032918992131e-10,3.90166445664166e-09,12.1179008237913
FAM184A,-1.17102947282678,2.63413539779342,-6.62605763784261,4.88844059634291e-10,2.70257417880802e-09,12.1001634418433
MYCT1,-1.82334809771645,4.1277724202701,-6.62978355473279,4.79243267205786e-10,2.65394539786378e-09,12.0994824293398
SCPEP1,-1.11962175151649,7.12927690724895,-6.70903000662209,3.13857318463846e-10,1.78375350618552e-09,12.0967064448225
CACNA2D2,1.52273869958768,3.53603042447535,6.6847243693062,3.57466397672452e-10,2.00909213962391e-09,12.0736519947763
RNF32,1.1293960965762,1.36316121328369,6.57831954012685,6.29958680879282e-10,3.41404476560337e-09,12.0652235906268
FAM169A,1.64987106647242,1.09820514375511,6.58251466562785,6.16098444793189e-10,3.34167540512622e-09,12.0417862093909
ABHD3,1.06427154212317,4.16161058442156,6.66757397043014,3.91777506816192e-10,2.19259104472312e-09,12.0315597097213
GNG2,-1.96233117293634,4.82009936816359,-6.65299938507648,4.23470449285518e-10,2.36094619464297e-09,12.0050376158601
GHR,-2.92104906122194,5.32517770555289,-6.61061949863235,5.30683821599543e-10,2.91798678229244e-09,11.9914454129295
ATF3,-2.3757662176786,6.01128447337398,-6.65470766213797,4.19628889473614e-10,2.34150790230391e-09,11.9625016346567
DAAM2,-1.79244049645856,4.94138712147421,-6.64572558534332,4.40219215939674e-10,2.4460537815755e-09,11.9547576388288
CSRNP1,-1.60956421726444,6.44071293430502,-6.67395531078905,3.7864774861524e-10,2.12451826966552e-09,11.9537862015721
RRAS,-1.33576845201296,6.1166557942682,-6.66551119950948,3.96116867678437e-10,2.21593621778892e-09,11.9326178587487
RHBDL2,1.21593660211625,1.60929743937087,6.56533343804931,6.74838562483341e-10,3.637840407731e-09,11.9325200140368
SEZ6L,2.35163338710033,-0.250298195243317,6.56686540246495,6.69384557124899e-10,3.6113912854947e-09,11.9262613772216
NLGN1,-3.23651788963828,0.0954211155531414,-6.49951932793162,9.55393577408864e-10,5.01496087528863e-09,11.9113014649381
KCNJ2,-1.5475890991323,3.13297528723746,-6.5667515802332,6.69788283220718e-10,3.6120920866576e-09,11.8961292474483
LRRC2,-3.13169347312722,0.658030111570996,-6.49070985555973,1.00075855780054e-09,5.23849449839165e-09,11.8670449862454
MAFF,-1.63123820784062,5.34932146347278,-6.63732025131001,4.6038726995733e-10,2.55274000756921e-09,11.8669567801318
FLT4,-1.36861652073856,4.72910691585762,-6.62433397092466,4.93349382965865e-10,2.72519753379511e-09,11.8619060497943
LRRC6,1.74696609349227,2.49960210163909,6.57698282775749,6.34439192804619e-10,3.43550385561812e-09,11.8598254066487
ADAP1,1.18788532972153,2.11716923446684,6.56849742613357,6.63622067258333e-10,3.58176705777605e-09,11.8574464345158
ABCA6,-2.66060988510758,3.81701543931012,-6.54230826919564,7.62280381260306e-10,4.07920507472807e-09,11.8204980893552
LRMP,-1.36555790798881,2.53681471700692,-6.5875502162071,5.99857629700479e-10,3.26297814159959e-09,11.8168122070034
RASL12,-1.55014986190982,3.88983913380713,-6.57550863088013,6.39416925880842e-10,3.45961799396808e-09,11.8114708657893
VEGFB,-1.24681957257193,7.17829072214052,-6.65205007976561,4.25620192837738e-10,2.37092734954502e-09,11.7981404409567
IGFBP3,-1.36841987793503,7.43048291197293,-6.64925295838305,4.32017095595578e-10,2.40453059409336e-09,11.7959251309815
EPS8,-1.05252354753634,6.27120366496811,-6.64833335079475,4.34140815724349e-10,2.41533171666802e-09,11.7714412324807
KRT5,-4.68143691031927,7.39085436890089,-6.611911131781,5.27052151042612e-10,2.90043593008055e-09,11.7636708615264
UNC5CL,1.38085967985768,0.982395749491617,6.51666449787082,8.72829285840253e-10,4.62018102308137e-09,11.7628379503702
BOK,-1.55538864570066,6.32371015782255,-6.64016513771746,4.53461294792799e-10,2.51539442372237e-09,11.7579183821926
F10,-2.98330715652224,2.38186578098152,-6.49608238321326,9.72846392607167e-10,5.10097427526421e-09,11.7553113009033
ENTPD8,2.80235352359441,0.124619890530742,6.49021568874997,1.00336515971701e-09,5.25005546284297e-09,11.7513854031252
TEAD1,-1.03292986977899,6.64633561330232,-6.64110499307391,4.51195816568761e-10,2.50388052854797e-09,11.7361187517388
EEF1A2,3.48027386636378,4.25645645126215,6.61460114873482,5.19567048998276e-10,2.8604377893724e-09,11.7270572039952
SAMD10,1.01456525951959,3.59883889062742,6.59060537454719,5.90210289652268e-10,3.21846379942252e-09,11.7269875682897
ASB16,1.53174323062254,1.16000913280102,6.52087383235174,8.53657537335418e-10,4.52778310212766e-09,11.7183306456384
DLG2,-1.21922293501676,1.85009460925814,-6.52482596670334,8.36034790267837e-10,4.44145586726663e-09,11.708350560741
CPNE8,-1.39998164689753,3.27403900640805,-6.52843355324241,8.2026130145287e-10,4.36469012806164e-09,11.6910707056475
BMP2,-2.75207963570571,1.87929988715808,-6.48152017344333,1.05034019415291e-09,5.48497129891967e-09,11.6821985870778
DLG3,1.31065627103675,5.88897211263381,6.62770997621219,4.8456322678157e-10,2.68115500187739e-09,11.6797304798389
C15orf48,2.11089940663371,2.97674316201394,6.58464160550682,6.09186423074966e-10,3.30826599702836e-09,11.6772468518175
BEND7,-1.44094763867135,3.77994607761043,-6.5583211759481,7.0036685479156e-10,3.76775659932931e-09,11.6747523967098
ARSG,1.075041025735,4.28849362473599,6.58845219603809,5.96993387553906e-10,3.24873753103283e-09,11.6364301119675
MEOX1,-3.88138492897666,3.25187707324372,-6.46335494392803,1.15556459758748e-09,6.01066743169417e-09,11.5980283615339
ARNT2,1.94071690213507,4.64653356628525,6.60834840740725,5.37129280140613e-10,2.94851116701408e-09,11.5944820820451
IRF7,1.26149025694309,4.90173762213733,6.60061502567078,5.59660542412603e-10,3.06275557932148e-09,11.5935155742586
FADS3,-1.97118054038367,5.45556808817625,-6.57276876779823,6.48770629464024e-10,3.50734974313932e-09,11.5838136246239
SGK1,-1.35955425398407,6.39245175966084,-6.60056858238727,5.59798627984541e-10,3.06275557932148e-09,11.5766607417407
IGSF9,2.30090574914326,4.97863501218781,6.60306819148944,5.52414250773497e-10,3.02989454551068e-09,11.5761224045789
LETM2,1.17932502543773,1.48286201140519,6.49165638189212,9.95784468759305e-10,5.21452676752838e-09,11.5668176566609
SLCO1A2,-5.30136624768465,-1.8106136796604,-6.43011300553661,1.37564954983128e-09,7.06902735170408e-09,11.5504325864996
SIPA1L3,1.18026834515904,6.37625308422848,6.59873757185985,5.65269421645179e-10,3.08884380319865e-09,11.5385458471303
LAMA2,-1.88161326544367,5.91391813864774,-6.58426604457106,6.10401326306371e-10,3.31349954539397e-09,11.533184012848
SEPT4,-1.33113051651504,4.43958253146048,-6.54189617992625,7.63942840054191e-10,4.08478719219896e-09,11.5208426325856
RAB3IL1,-1.2490692560206,4.95167410055259,-6.56376287807264,6.80475389220862e-10,3.66672829216193e-09,11.5110221990815
ANKS6,-1.32886366397985,3.41695542871965,-6.5216691726797,8.50081939325234e-10,4.51244702681656e-09,11.4824614367802
LRRC1,1.0147857914482,5.13814789946087,6.58871158988011,5.96172177158825e-10,3.24560758931162e-09,11.4812101586705
KANK2,-1.17773699672022,7.07135502870697,-6.58318292313038,6.13918496871621e-10,3.33122126377357e-09,11.4488750789518
ARHGEF6,-1.32794834223137,6.46667656181731,-6.57741354782886,6.32992051231385e-10,3.42907521469947e-09,11.4416326182977
OXER1,-1.37410412663642,0.707259134784646,-6.422399723628,1.43233744173681e-09,7.32892288361143e-09,11.4378466006387
B4GALNT4,1.96677923682727,4.11278015687792,6.5725681619542,6.49460752917708e-10,3.50964227437013e-09,11.4107019369735
DOCK11,-2.0859754677514,4.97885585902672,-6.5419435984687,7.6375136165135e-10,4.08478719219896e-09,11.37965202008
EMP2,1.01326277153987,7.77334836422766,6.54931034936946,7.34570768649683e-10,3.93411409226876e-09,11.3514990936395
MEX3A,1.57812034680783,4.06262572291936,6.55495495945411,7.12957076475934e-10,3.83080113881631e-09,11.3498432881738
GYG2,-3.5933378635526,5.37469807957106,-6.5145433844442,8.82650013750911e-10,4.66467801738312e-09,11.3458867557691
SUSD3,2.30961106607291,4.09033308224254,6.5356653657157,7.89518608875613e-10,4.20619546432884e-09,11.341295009891
FZD9,-2.17727995861195,-0.255293827309054,-6.39673866133255,1.63797356610859e-09,8.30700088832695e-09,11.3331304873134
PIWIL4,-1.46483047449574,1.62530648936729,-6.40483550466247,1.57013681742123e-09,7.98757352988216e-09,11.3198776838343
TTLL12,1.07060348611723,6.32300219093025,6.55937238914254,6.96480178607908e-10,3.75143733606244e-09,11.3076655358446
GOT2,1.03278786876903,6.60635156667984,6.55681055436727,7.05989529304034e-10,3.79645653528312e-09,11.3076323017098
ABCB1,-1.87339954482397,2.97285109730248,-6.43332359232646,1.3527095429807e-09,6.96199437434977e-09,11.305345659491
PPFIA3,1.15335701212491,3.80065093681756,6.51959006730541,8.59460192227214e-10,4.5567280529217e-09,11.3027503898051
CGA,5.01364083911126,-4.38621218124746,6.37682579480036,1.81730883118306e-09,9.13223649224217e-09,11.2980141198972
GIMAP1,-1.72444535383428,3.50205665393157,-6.44320735806023,1.2844256644249e-09,6.63385236469416e-09,11.2953565090194
PIH1D2,1.15108471254067,0.943148738379229,6.41064676731602,1.52315999122772e-09,7.76652626373591e-09,11.294155232925
NME5,1.54633150955763,1.9628613591488,6.43121857034935,1.3677072901593e-09,7.03095357150872e-09,11.2914537468081
PAM,-1.23610894577188,7.38525027000963,-6.55056774197487,7.29700947541266e-10,3.91120893905601e-09,11.2806849021839
BMX,-2.70288100151525,1.30799930318635,-6.38076892359681,1.78032762852451e-09,8.96005408159741e-09,11.2797868409349
DGAT2,-3.29704760605742,6.07952650195315,-6.5137730259516,8.86243618997678e-10,4.68179398406022e-09,11.276392623717
STON1,-1.44035583484794,3.7251804415286,-6.48666214555901,1.02230695884899e-09,5.3449271082747e-09,11.2758999507804
CCDC80,-2.12293162178401,8.33610542637524,-6.53835709681716,7.78368009538478e-10,4.15350016740375e-09,11.2651461651214
IGF2BP2,-1.97349169988042,2.4964355678204,-6.42981044021666,1.37783104237486e-09,7.07472529387574e-09,11.2430245010203
IRX6,-3.79319059448033,1.52902112791757,-6.39235929720678,1.67585734564804e-09,8.4893372682194e-09,11.2420434313071
FGL2,-1.63683294289295,5.48575371562441,-6.50905952477843,9.08547082540447e-10,4.78811209180625e-09,11.2399922811934
FLI1,-1.35929193879774,4.8569477218284,-6.49975250002264,9.54220754217966e-10,5.0107985544941e-09,11.2345134880221
MAOA,-3.03525487293118,5.76014144086114,-6.47118742188501,1.10897939797295e-09,5.77974999552e-09,11.2124156937768
CRABP2,2.43240490520264,7.7739834530624,6.51097444363079,8.99420170446116e-10,4.74190706169253e-09,11.2109541309245
TM4SF18,-1.57001069233469,5.24071071929471,-6.50103721146752,9.47784199069233e-10,4.97898103143061e-09,11.2068681487536
PDLIM3,-1.99890677458569,5.99560136338805,-6.51718046286527,8.70456684201328e-10,4.6094717468084e-09,11.1951913422812
MEIS3,1.12693498576457,4.42435318362798,6.50862370902287,9.10636972703115e-10,4.79720938775032e-09,11.1828884497761
GREM2,-2.69443627840093,1.40247239444956,-6.3692397715769,1.89059232602159e-09,9.48604160233958e-09,11.1825064034787
ABCA9,-3.72029357489156,3.71298353801524,-6.39010315915544,1.69570908647144e-09,8.58330719863575e-09,11.1727992769315
RASGEF1C,-3.4855069477781,-0.524039391225502,-6.35582625535438,2.02734849840743e-09,1.01452025957862e-08,11.1684803632472
CDH23,-2.01631297722954,3.81830350774715,-6.45667644291286,1.19680306909508e-09,6.21536586001308e-09,11.1474949655123
ZNF423,-1.56123203599777,3.95764974754227,-6.47560539016453,1.0835230021291e-09,5.64930905971739e-09,11.146642765391
NKX1-2,-3.76636961092301,-1.90081139299793,-6.34830684790606,2.10821874195032e-09,1.05139937334846e-08,11.1360598003893
LGR6,-3.66832935178796,3.50948350525892,-6.44607452060132,1.26525986268081e-09,6.54768256124857e-09,11.1332092506752
NIPSNAP1,1.00098778443282,5.96571315012592,6.5186620484778,8.63679022357065e-10,4.57725591961111e-09,11.1030237938263
NTF3,-2.0109372376329,-0.0922672651728232,-6.36030348588913,1.98065341707925e-09,9.92282537967806e-09,11.101434552657
MAL2,1.76553441419878,7.21652070896572,6.50255165439196,9.40251519124177e-10,4.94531809759451e-09,11.0994548333345
B3GAT1,-3.05094286226555,0.857398708379506,-6.3607982617914,1.97555851753057e-09,9.90106094405236e-09,11.0851913259957
ZP3,1.19103790748775,2.45412973124214,6.42718249686243,1.39692217812661e-09,7.16160141922585e-09,11.0833968397803
IGF2,-2.01120025505213,7.40946795720076,-6.50662266874613,9.20293559324252e-10,4.84421083042546e-09,11.079916917193
PLA2R1,-1.22830180720437,5.02637180047779,-6.48141480581716,1.05092248021223e-09,5.48584029935873e-09,11.0744200580684
AK5,-3.3072491866202,4.35380299733637,-6.4694987555749,1.11886419192585e-09,5.82666306975677e-09,11.0734751590847
MMP3,2.317126744399,1.71457062577961,6.42744979482381,1.39496852072926e-09,7.15436615744154e-09,11.0640500906466
SHISA3,-3.89646104177822,-1.56235183230279,-6.33479339900784,2.26160127887111e-09,1.1227994907636e-08,11.055663091226
NOVA2,-1.81497664232996,3.54132121581261,-6.43623778250969,1.33221337555805e-09,6.86722416451202e-09,11.0503101472067
WT1,4.1079628776156,-2.29460420548084,6.32688455988716,2.3564041019504e-09,1.16679153561665e-08,11.0491782807405
PLA2G4F,2.01580712894697,1.19335448113943,6.40218171172938,1.59206061146795e-09,8.08347633790367e-09,11.0396204467305
RASGRP2,-1.65274450195299,2.94125620837392,-6.37989463384627,1.78846289262013e-09,8.99756446092761e-09,11.0383381850486
FBP1,1.46545601210666,5.63588452210704,6.49606411730071,9.72939980029167e-10,5.10097427526421e-09,11.0324127858013
SPAG4,1.43419738483321,2.11729529274631,6.38171633786099,1.77155302093609e-09,8.9261099691245e-09,11.0293812487002
RNASE1,-1.88965402403595,6.99588815871121,-6.5015212872144,9.4537002214509e-10,4.97025745799756e-09,11.0285649472853
PCDHGB6,-1.43157633933253,1.863555618894,-6.3597120107622,1.9867610212242e-09,9.94964488647247e-09,11.0127819366411
AGPAT2,-1.80322189734711,6.92629171554961,-6.50113177231955,9.47312129938162e-10,4.97848378725669e-09,11.007785745722
CHST1,2.18252607490506,3.01293396870672,6.43495924747509,1.34116771537828e-09,6.90528623479896e-09,11.0027326039517
GIMAP7,-1.80858006523118,3.9688323265254,-6.41277131582103,1.50633304356566e-09,7.68964364461094e-09,11.0017987858483
HOXA10,-2.07622948973768,2.43841864002128,-6.39445545606848,1.65761817461666e-09,8.40339790214002e-09,11.0002568644314
OVOL1,1.99318097026441,2.26682924115461,6.42465096091386,1.41555891063209e-09,7.25150974374674e-09,10.993009520108
NCALD,-1.77795092927979,5.70399509172345,-6.47011088764752,1.1152710330045e-09,5.81024494327109e-09,10.9523770364867
APCDD1L,-3.41656645517474,2.97165394519671,-6.38481144887481,1.74318259038195e-09,8.80671066630728e-09,10.9498983410216
DNAJC22,2.44986305435522,2.88083744298151,6.44193794352308,1.29300212656919e-09,6.67292294662529e-09,10.941521197675
GCH1,1.02827164257662,3.5212418571957,6.43268124203544,1.3572688917431e-09,6.98273555030545e-09,10.925462438546
KRT14,-4.79056470666803,7.05388303971886,-6.45188496014306,1.2272782335666e-09,6.36611371568111e-09,10.9190524126005
RET,2.52695665641177,3.55033463129648,6.46237668865114,1.16151655889582e-09,6.039245143238e-09,10.9147571232706
PKIB,2.15012988866328,4.05570548843295,6.45279471259699,1.22143382647727e-09,6.33829016721544e-09,10.9017999585531
GRIP2,-1.68915517705181,0.851984212930695,-6.3194916159429,2.44854981325304e-09,1.21105439019951e-08,10.8968649313061
AIFM3,1.17112181394956,0.950176719348119,6.34384897447903,2.15765132382329e-09,1.07344058285143e-08,10.8887042587165
CLIC2,-1.45062226062902,4.18392850999732,-6.40483454928203,1.57014465643124e-09,7.98757352988216e-09,10.8595731374252
RRAGD,-1.50997202123764,4.41167172046113,-6.41526710346656,1.48679924118746e-09,7.59286441753921e-09,10.8572672572554
PDGFC,-1.05061179973718,5.22333877968668,-6.45179268549447,1.22787255641121e-09,6.36669296054255e-09,10.8541852966576
UNC13A,2.4461705765608,-1.02223409155007,6.31037822455697,2.56702415945097e-09,1.26585479204926e-08,10.828424391541
TOX3,2.42248235325441,3.38211693483053,6.43539263118065,1.33812585883692e-09,6.89231480043648e-09,10.8240762335026
PM20D2,-1.467959735468,3.9786740275646,-6.40046358189027,1.60641487456348e-09,8.15008408091032e-09,10.8126385422542
